center,left,right,linear_x,linear_y,linear_z,angular_x,angular_y,angular_z
images/center/4219.jpeg,images/left/4219.jpeg,images/right/4219.jpeg,0.5,0,0,0,0,1
images/center/4220.jpeg,images/left/4220.jpeg,images/right/4220.jpeg,0.5,0,0,0,0,1
images/center/4221.jpeg,images/left/4221.jpeg,images/right/4221.jpeg,0.5,0,0,0,0,1
images/center/4222.jpeg,images/left/4222.jpeg,images/right/4222.jpeg,0.5,0,0,0,0,1
images/center/4223.jpeg,images/left/4223.jpeg,images/right/4223.jpeg,0.5,0,0,0,0,1
images/center/4224.jpeg,images/left/4224.jpeg,images/right/4224.jpeg,0.5,0,0,0,0,1
images/center/4225.jpeg,images/left/4225.jpeg,images/right/4225.jpeg,0.5,0,0,0,0,1
images/center/4226.jpeg,images/left/4226.jpeg,images/right/4226.jpeg,0.5,0,0,0,0,1
images/center/4227.jpeg,images/left/4227.jpeg,images/right/4227.jpeg,0.5,0,0,0,0,1
images/center/4228.jpeg,images/left/4228.jpeg,images/right/4228.jpeg,0.5,0,0,0,0,1
images/center/4229.jpeg,images/left/4229.jpeg,images/right/4229.jpeg,0.5,0,0,0,0,1
images/center/4230.jpeg,images/left/4230.jpeg,images/right/4230.jpeg,0.5,0,0,0,0,1
images/center/4231.jpeg,images/left/4231.jpeg,images/right/4231.jpeg,0.5,0,0,0,0,1
images/center/4232.jpeg,images/left/4232.jpeg,images/right/4232.jpeg,0.5,0,0,0,0,1
images/center/4233.jpeg,images/left/4233.jpeg,images/right/4233.jpeg,0.5,0,0,0,0,1
images/center/4234.jpeg,images/left/4234.jpeg,images/right/4234.jpeg,0.5,0,0,0,0,1
images/center/4235.jpeg,images/left/4235.jpeg,images/right/4235.jpeg,0.5,0,0,0,0,1
images/center/4236.jpeg,images/left/4236.jpeg,images/right/4236.jpeg,0.5,0,0,0,0,1
images/center/4237.jpeg,images/left/4237.jpeg,images/right/4237.jpeg,0.5,0,0,0,0,1
images/center/4238.jpeg,images/left/4238.jpeg,images/right/4238.jpeg,0.5,0,0,0,0,1
images/center/4239.jpeg,images/left/4239.jpeg,images/right/4239.jpeg,0.5,0,0,0,0,1
images/center/4240.jpeg,images/left/4240.jpeg,images/right/4240.jpeg,0.5,0,0,0,0,1
images/center/4241.jpeg,images/left/4241.jpeg,images/right/4241.jpeg,0.5,0,0,0,0,1
images/center/4242.jpeg,images/left/4242.jpeg,images/right/4242.jpeg,0.5,0,0,0,0,1
images/center/4243.jpeg,images/left/4243.jpeg,images/right/4243.jpeg,0.5,0,0,0,0,1
images/center/4244.jpeg,images/left/4244.jpeg,images/right/4244.jpeg,0.5,0,0,0,0,1
images/center/4245.jpeg,images/left/4245.jpeg,images/right/4245.jpeg,0.5,0,0,0,0,1
images/center/4246.jpeg,images/left/4246.jpeg,images/right/4246.jpeg,0.5,0,0,0,0,1
images/center/4247.jpeg,images/left/4247.jpeg,images/right/4247.jpeg,0.5,0,0,0,0,1
images/center/4248.jpeg,images/left/4248.jpeg,images/right/4248.jpeg,0.5,0,0,0,0,1
images/center/4249.jpeg,images/left/4249.jpeg,images/right/4249.jpeg,0.5,0,0,0,0,1
images/center/4250.jpeg,images/left/4250.jpeg,images/right/4250.jpeg,0.5,0,0,0,0,1
images/center/4251.jpeg,images/left/4251.jpeg,images/right/4251.jpeg,0.5,0,0,0,0,1
images/center/4252.jpeg,images/left/4252.jpeg,images/right/4252.jpeg,0.5,0,0,0,0,1
images/center/4253.jpeg,images/left/4253.jpeg,images/right/4253.jpeg,0.5,0,0,0,0,1
images/center/4254.jpeg,images/left/4254.jpeg,images/right/4254.jpeg,0.5,0,0,0,0,1
images/center/4255.jpeg,images/left/4255.jpeg,images/right/4255.jpeg,0.5,0,0,0,0,1
images/center/4256.jpeg,images/left/4256.jpeg,images/right/4256.jpeg,0.5,0,0,0,0,1
images/center/4257.jpeg,images/left/4257.jpeg,images/right/4257.jpeg,0.5,0,0,0,0,1
images/center/4258.jpeg,images/left/4258.jpeg,images/right/4258.jpeg,0.5,0,0,0,0,1
images/center/4259.jpeg,images/left/4259.jpeg,images/right/4259.jpeg,0.5,0,0,0,0,1
images/center/4260.jpeg,images/left/4260.jpeg,images/right/4260.jpeg,0.5,0,0,0,0,1
images/center/4261.jpeg,images/left/4261.jpeg,images/right/4261.jpeg,0.5,0,0,0,0,1
images/center/4262.jpeg,images/left/4262.jpeg,images/right/4262.jpeg,0.5,0,0,0,0,1
images/center/4263.jpeg,images/left/4263.jpeg,images/right/4263.jpeg,0.5,0,0,0,0,1
images/center/4264.jpeg,images/left/4264.jpeg,images/right/4264.jpeg,0.5,0,0,0,0,1
images/center/4265.jpeg,images/left/4265.jpeg,images/right/4265.jpeg,0.5,0,0,0,0,1
images/center/4266.jpeg,images/left/4266.jpeg,images/right/4266.jpeg,0.5,0,0,0,0,1
images/center/4267.jpeg,images/left/4267.jpeg,images/right/4267.jpeg,0.5,0,0,0,0,1
images/center/4268.jpeg,images/left/4268.jpeg,images/right/4268.jpeg,0.5,0,0,0,0,1
images/center/4269.jpeg,images/left/4269.jpeg,images/right/4269.jpeg,0.5,0,0,0,0,1
images/center/4270.jpeg,images/left/4270.jpeg,images/right/4270.jpeg,0.5,0,0,0,0,1
images/center/4271.jpeg,images/left/4271.jpeg,images/right/4271.jpeg,0.5,0,0,0,0,1
images/center/4272.jpeg,images/left/4272.jpeg,images/right/4272.jpeg,0.5,0,0,0,0,1
images/center/4273.jpeg,images/left/4273.jpeg,images/right/4273.jpeg,0.5,0,0,0,0,1
images/center/4274.jpeg,images/left/4274.jpeg,images/right/4274.jpeg,0.5,0,0,0,0,1
images/center/4275.jpeg,images/left/4275.jpeg,images/right/4275.jpeg,0.5,0,0,0,0,1
images/center/4276.jpeg,images/left/4276.jpeg,images/right/4276.jpeg,0.5,0,0,0,0,1
images/center/4277.jpeg,images/left/4277.jpeg,images/right/4277.jpeg,0.5,0,0,0,0,1
images/center/4278.jpeg,images/left/4278.jpeg,images/right/4278.jpeg,0.5,0,0,0,0,1
images/center/4279.jpeg,images/left/4279.jpeg,images/right/4279.jpeg,0.5,0,0,0,0,1
images/center/4280.jpeg,images/left/4280.jpeg,images/right/4280.jpeg,0.5,0,0,0,0,1
images/center/4281.jpeg,images/left/4281.jpeg,images/right/4281.jpeg,0.5,0,0,0,0,1
images/center/4282.jpeg,images/left/4282.jpeg,images/right/4282.jpeg,0.5,0,0,0,0,1
images/center/4283.jpeg,images/left/4283.jpeg,images/right/4283.jpeg,0.5,0,0,0,0,1
images/center/4284.jpeg,images/left/4284.jpeg,images/right/4284.jpeg,0.5,0,0,0,0,1
images/center/4285.jpeg,images/left/4285.jpeg,images/right/4285.jpeg,0.5,0,0,0,0,1
images/center/4286.jpeg,images/left/4286.jpeg,images/right/4286.jpeg,0.5,0,0,0,0,1
images/center/4287.jpeg,images/left/4287.jpeg,images/right/4287.jpeg,0.5,0,0,0,0,1
images/center/4288.jpeg,images/left/4288.jpeg,images/right/4288.jpeg,0.5,0,0,0,0,1
images/center/4289.jpeg,images/left/4289.jpeg,images/right/4289.jpeg,0.5,0,0,0,0,1
images/center/4290.jpeg,images/left/4290.jpeg,images/right/4290.jpeg,0.5,0,0,0,0,1
images/center/4291.jpeg,images/left/4291.jpeg,images/right/4291.jpeg,0.5,0,0,0,0,1
images/center/4292.jpeg,images/left/4292.jpeg,images/right/4292.jpeg,0.5,0,0,0,0,1
images/center/4293.jpeg,images/left/4293.jpeg,images/right/4293.jpeg,0.5,0,0,0,0,1
images/center/4294.jpeg,images/left/4294.jpeg,images/right/4294.jpeg,0.5,0,0,0,0,1
images/center/4295.jpeg,images/left/4295.jpeg,images/right/4295.jpeg,0.5,0,0,0,0,1
images/center/4296.jpeg,images/left/4296.jpeg,images/right/4296.jpeg,0.5,0,0,0,0,1
images/center/4297.jpeg,images/left/4297.jpeg,images/right/4297.jpeg,0.5,0,0,0,0,1
images/center/4298.jpeg,images/left/4298.jpeg,images/right/4298.jpeg,0.5,0,0,0,0,1
images/center/4299.jpeg,images/left/4299.jpeg,images/right/4299.jpeg,0.5,0,0,0,0,1
images/center/4300.jpeg,images/left/4300.jpeg,images/right/4300.jpeg,0.5,0,0,0,0,1
images/center/4301.jpeg,images/left/4301.jpeg,images/right/4301.jpeg,0.5,0,0,0,0,1
images/center/4302.jpeg,images/left/4302.jpeg,images/right/4302.jpeg,0.5,0,0,0,0,1
images/center/4303.jpeg,images/left/4304.jpeg,images/right/4303.jpeg,0.5,0,0,0,0,1
images/center/4304.jpeg,images/left/4304.jpeg,images/right/4304.jpeg,0.5,0,0,0,0,1
images/center/4304.jpeg,images/left/4304.jpeg,images/right/4305.jpeg,0.5,0,0,0,0,1
images/center/4305.jpeg,images/left/4305.jpeg,images/right/4306.jpeg,0.5,0,0,0,0,1
images/center/4307.jpeg,images/left/4307.jpeg,images/right/4307.jpeg,0.5,0,0,0,0,1
images/center/4308.jpeg,images/left/4308.jpeg,images/right/4308.jpeg,0.5,0,0,0,0,1
images/center/4309.jpeg,images/left/4309.jpeg,images/right/4309.jpeg,0.5,0,0,0,0,1
images/center/4310.jpeg,images/left/4310.jpeg,images/right/4310.jpeg,0.5,0,0,0,0,1
images/center/4311.jpeg,images/left/4311.jpeg,images/right/4311.jpeg,0.5,0,0,0,0,1
images/center/4312.jpeg,images/left/4312.jpeg,images/right/4312.jpeg,0.5,0,0,0,0,1
images/center/4313.jpeg,images/left/4313.jpeg,images/right/4313.jpeg,0.5,0,0,0,0,1
images/center/4314.jpeg,images/left/4314.jpeg,images/right/4314.jpeg,0.5,0,0,0,0,1
images/center/4315.jpeg,images/left/4315.jpeg,images/right/4315.jpeg,0.5,0,0,0,0,1
images/center/4316.jpeg,images/left/4316.jpeg,images/right/4316.jpeg,0.5,0,0,0,0,1
images/center/4317.jpeg,images/left/4317.jpeg,images/right/4317.jpeg,0.5,0,0,0,0,1
images/center/4318.jpeg,images/left/4318.jpeg,images/right/4318.jpeg,0.5,0,0,0,0,1
images/center/4319.jpeg,images/left/4319.jpeg,images/right/4319.jpeg,0.5,0,0,0,0,1
images/center/4320.jpeg,images/left/4320.jpeg,images/right/4320.jpeg,0.5,0,0,0,0,1
images/center/4321.jpeg,images/left/4321.jpeg,images/right/4321.jpeg,0.5,0,0,0,0,1
images/center/4322.jpeg,images/left/4322.jpeg,images/right/4322.jpeg,0.5,0,0,0,0,1
images/center/4323.jpeg,images/left/4323.jpeg,images/right/4323.jpeg,0.5,0,0,0,0,1
images/center/4324.jpeg,images/left/4324.jpeg,images/right/4324.jpeg,0.5,0,0,0,0,1
images/center/4325.jpeg,images/left/4325.jpeg,images/right/4325.jpeg,0.5,0,0,0,0,1
images/center/4326.jpeg,images/left/4326.jpeg,images/right/4326.jpeg,0.5,0,0,0,0,1
images/center/4327.jpeg,images/left/4327.jpeg,images/right/4327.jpeg,0.5,0,0,0,0,1
images/center/4328.jpeg,images/left/4328.jpeg,images/right/4328.jpeg,0.5,0,0,0,0,1
images/center/4329.jpeg,images/left/4329.jpeg,images/right/4329.jpeg,0.5,0,0,0,0,1
images/center/4330.jpeg,images/left/4330.jpeg,images/right/4330.jpeg,0.5,0,0,0,0,1
images/center/4331.jpeg,images/left/4331.jpeg,images/right/4331.jpeg,0.5,0,0,0,0,1
images/center/4332.jpeg,images/left/4332.jpeg,images/right/4332.jpeg,0.5,0,0,0,0,1
images/center/4333.jpeg,images/left/4333.jpeg,images/right/4333.jpeg,0.5,0,0,0,0,1
images/center/4334.jpeg,images/left/4334.jpeg,images/right/4334.jpeg,0.5,0,0,0,0,1
images/center/4335.jpeg,images/left/4335.jpeg,images/right/4335.jpeg,0.5,0,0,0,0,1
images/center/4336.jpeg,images/left/4336.jpeg,images/right/4336.jpeg,0.5,0,0,0,0,1
images/center/4337.jpeg,images/left/4337.jpeg,images/right/4337.jpeg,0.5,0,0,0,0,1
images/center/4338.jpeg,images/left/4338.jpeg,images/right/4338.jpeg,0.5,0,0,0,0,1
images/center/4339.jpeg,images/left/4339.jpeg,images/right/4339.jpeg,0.5,0,0,0,0,1
images/center/4340.jpeg,images/left/4340.jpeg,images/right/4340.jpeg,0.5,0,0,0,0,1
images/center/4341.jpeg,images/left/4341.jpeg,images/right/4341.jpeg,0.5,0,0,0,0,1
images/center/4342.jpeg,images/left/4342.jpeg,images/right/4342.jpeg,0.5,0,0,0,0,1
images/center/4343.jpeg,images/left/4343.jpeg,images/right/4343.jpeg,0.5,0,0,0,0,1
images/center/4344.jpeg,images/left/4344.jpeg,images/right/4344.jpeg,0.5,0,0,0,0,1
images/center/4345.jpeg,images/left/4345.jpeg,images/right/4345.jpeg,0.5,0,0,0,0,1
images/center/4346.jpeg,images/left/4346.jpeg,images/right/4346.jpeg,0.5,0,0,0,0,1
images/center/4347.jpeg,images/left/4347.jpeg,images/right/4347.jpeg,0.5,0,0,0,0,1
images/center/4348.jpeg,images/left/4348.jpeg,images/right/4348.jpeg,0.5,0,0,0,0,1
images/center/4349.jpeg,images/left/4349.jpeg,images/right/4349.jpeg,0.5,0,0,0,0,1
images/center/4350.jpeg,images/left/4350.jpeg,images/right/4350.jpeg,0.5,0,0,0,0,1
images/center/4351.jpeg,images/left/4351.jpeg,images/right/4351.jpeg,0.5,0,0,0,0,1
images/center/4352.jpeg,images/left/4352.jpeg,images/right/4352.jpeg,0.5,0,0,0,0,1
images/center/4353.jpeg,images/left/4353.jpeg,images/right/4353.jpeg,0.5,0,0,0,0,1
images/center/4354.jpeg,images/left/4354.jpeg,images/right/4354.jpeg,0.5,0,0,0,0,1
images/center/4355.jpeg,images/left/4355.jpeg,images/right/4355.jpeg,0.5,0,0,0,0,1
images/center/4356.jpeg,images/left/4356.jpeg,images/right/4356.jpeg,0.5,0,0,0,0,1
images/center/4357.jpeg,images/left/4357.jpeg,images/right/4357.jpeg,0.5,0,0,0,0,1
images/center/4358.jpeg,images/left/4358.jpeg,images/right/4358.jpeg,0.5,0,0,0,0,1
images/center/4359.jpeg,images/left/4359.jpeg,images/right/4359.jpeg,0.5,0,0,0,0,1
images/center/4360.jpeg,images/left/4360.jpeg,images/right/4360.jpeg,0.5,0,0,0,0,1
images/center/4361.jpeg,images/left/4361.jpeg,images/right/4361.jpeg,0.5,0,0,0,0,1
images/center/4362.jpeg,images/left/4362.jpeg,images/right/4362.jpeg,0.5,0,0,0,0,1
images/center/4363.jpeg,images/left/4363.jpeg,images/right/4363.jpeg,0.5,0,0,0,0,1
images/center/4364.jpeg,images/left/4364.jpeg,images/right/4364.jpeg,0.5,0,0,0,0,1
images/center/4365.jpeg,images/left/4365.jpeg,images/right/4365.jpeg,0.5,0,0,0,0,1
images/center/4366.jpeg,images/left/4366.jpeg,images/right/4366.jpeg,0.5,0,0,0,0,1
images/center/4367.jpeg,images/left/4367.jpeg,images/right/4367.jpeg,0.5,0,0,0,0,1
images/center/4368.jpeg,images/left/4368.jpeg,images/right/4368.jpeg,0.5,0,0,0,0,1
images/center/4369.jpeg,images/left/4369.jpeg,images/right/4369.jpeg,0.5,0,0,0,0,1
images/center/4370.jpeg,images/left/4370.jpeg,images/right/4370.jpeg,0.5,0,0,0,0,1
images/center/4371.jpeg,images/left/4371.jpeg,images/right/4371.jpeg,0.5,0,0,0,0,1
images/center/4372.jpeg,images/left/4372.jpeg,images/right/4372.jpeg,0.5,0,0,0,0,1
images/center/4373.jpeg,images/left/4373.jpeg,images/right/4373.jpeg,0.5,0,0,0,0,1
images/center/4374.jpeg,images/left/4374.jpeg,images/right/4374.jpeg,0.5,0,0,0,0,1
images/center/4375.jpeg,images/left/4375.jpeg,images/right/4375.jpeg,0.5,0,0,0,0,1
images/center/4376.jpeg,images/left/4376.jpeg,images/right/4376.jpeg,0.5,0,0,0,0,1
images/center/4377.jpeg,images/left/4377.jpeg,images/right/4377.jpeg,0.5,0,0,0,0,1
images/center/4378.jpeg,images/left/4378.jpeg,images/right/4378.jpeg,0.5,0,0,0,0,1
images/center/4379.jpeg,images/left/4379.jpeg,images/right/4379.jpeg,0.5,0,0,0,0,1
images/center/4380.jpeg,images/left/4380.jpeg,images/right/4380.jpeg,0.5,0,0,0,0,1
images/center/4381.jpeg,images/left/4381.jpeg,images/right/4381.jpeg,0.5,0,0,0,0,1
images/center/4382.jpeg,images/left/4382.jpeg,images/right/4382.jpeg,0.5,0,0,0,0,1
images/center/4383.jpeg,images/left/4383.jpeg,images/right/4383.jpeg,0.5,0,0,0,0,1
images/center/4384.jpeg,images/left/4384.jpeg,images/right/4384.jpeg,0.5,0,0,0,0,1
images/center/4385.jpeg,images/left/4385.jpeg,images/right/4385.jpeg,0.5,0,0,0,0,1
images/center/4386.jpeg,images/left/4386.jpeg,images/right/4386.jpeg,0.5,0,0,0,0,1
images/center/4387.jpeg,images/left/4387.jpeg,images/right/4387.jpeg,0.5,0,0,0,0,1
images/center/4388.jpeg,images/left/4388.jpeg,images/right/4388.jpeg,0.5,0,0,0,0,1
images/center/4389.jpeg,images/left/4389.jpeg,images/right/4389.jpeg,0.5,0,0,0,0,1
images/center/4390.jpeg,images/left/4390.jpeg,images/right/4390.jpeg,0.5,0,0,0,0,1
images/center/4391.jpeg,images/left/4391.jpeg,images/right/4391.jpeg,0.5,0,0,0,0,1
images/center/4392.jpeg,images/left/4392.jpeg,images/right/4392.jpeg,0.5,0,0,0,0,1
images/center/4393.jpeg,images/left/4393.jpeg,images/right/4393.jpeg,0.5,0,0,0,0,1
images/center/4394.jpeg,images/left/4394.jpeg,images/right/4394.jpeg,0.5,0,0,0,0,1
images/center/4395.jpeg,images/left/4395.jpeg,images/right/4395.jpeg,0.5,0,0,0,0,1
images/center/4396.jpeg,images/left/4396.jpeg,images/right/4396.jpeg,0.5,0,0,0,0,1
images/center/4397.jpeg,images/left/4397.jpeg,images/right/4397.jpeg,0.5,0,0,0,0,1
images/center/4398.jpeg,images/left/4398.jpeg,images/right/4398.jpeg,0.5,0,0,0,0,1
images/center/4399.jpeg,images/left/4399.jpeg,images/right/4399.jpeg,0.5,0,0,0,0,1
images/center/4400.jpeg,images/left/4400.jpeg,images/right/4400.jpeg,0.5,0,0,0,0,1
images/center/4401.jpeg,images/left/4401.jpeg,images/right/4401.jpeg,0.5,0,0,0,0,1
images/center/4402.jpeg,images/left/4402.jpeg,images/right/4402.jpeg,0.5,0,0,0,0,1
images/center/4403.jpeg,images/left/4403.jpeg,images/right/4403.jpeg,0.5,0,0,0,0,1
images/center/4404.jpeg,images/left/4404.jpeg,images/right/4404.jpeg,0.5,0,0,0,0,1
images/center/4405.jpeg,images/left/4405.jpeg,images/right/4405.jpeg,0.5,0,0,0,0,1
images/center/4406.jpeg,images/left/4406.jpeg,images/right/4406.jpeg,0.5,0,0,0,0,1
images/center/4407.jpeg,images/left/4407.jpeg,images/right/4407.jpeg,0.5,0,0,0,0,1
images/center/4408.jpeg,images/left/4408.jpeg,images/right/4408.jpeg,0.5,0,0,0,0,1
images/center/4409.jpeg,images/left/4409.jpeg,images/right/4409.jpeg,0.5,0,0,0,0,1
images/center/4410.jpeg,images/left/4410.jpeg,images/right/4410.jpeg,0.5,0,0,0,0,1
images/center/4411.jpeg,images/left/4411.jpeg,images/right/4411.jpeg,0.5,0,0,0,0,1
images/center/4412.jpeg,images/left/4412.jpeg,images/right/4412.jpeg,0.5,0,0,0,0,1
images/center/4413.jpeg,images/left/4413.jpeg,images/right/4413.jpeg,0.5,0,0,0,0,1
images/center/4414.jpeg,images/left/4414.jpeg,images/right/4414.jpeg,0.5,0,0,0,0,1
images/center/4415.jpeg,images/left/4415.jpeg,images/right/4415.jpeg,0.5,0,0,0,0,1
images/center/4416.jpeg,images/left/4416.jpeg,images/right/4416.jpeg,0.5,0,0,0,0,1
images/center/4417.jpeg,images/left/4417.jpeg,images/right/4417.jpeg,0.5,0,0,0,0,1
images/center/4418.jpeg,images/left/4418.jpeg,images/right/4418.jpeg,0.5,0,0,0,0,1
images/center/4419.jpeg,images/left/4419.jpeg,images/right/4419.jpeg,0.5,0,0,0,0,1
images/center/4420.jpeg,images/left/4420.jpeg,images/right/4420.jpeg,0.5,0,0,0,0,1
images/center/4420.jpeg,images/left/4421.jpeg,images/right/4421.jpeg,0.5,0,0,0,0,1
images/center/4422.jpeg,images/left/4422.jpeg,images/right/4422.jpeg,0.5,0,0,0,0,1
images/center/4423.jpeg,images/left/4423.jpeg,images/right/4423.jpeg,0.5,0,0,0,0,1
images/center/4424.jpeg,images/left/4424.jpeg,images/right/4424.jpeg,0.5,0,0,0,0,1
images/center/4425.jpeg,images/left/4425.jpeg,images/right/4425.jpeg,0.5,0,0,0,0,1
images/center/4426.jpeg,images/left/4426.jpeg,images/right/4426.jpeg,0.5,0,0,0,0,1
images/center/4427.jpeg,images/left/4427.jpeg,images/right/4427.jpeg,0.5,0,0,0,0,1
images/center/4428.jpeg,images/left/4428.jpeg,images/right/4428.jpeg,0.5,0,0,0,0,1
images/center/4429.jpeg,images/left/4429.jpeg,images/right/4429.jpeg,0.5,0,0,0,0,1
images/center/4430.jpeg,images/left/4430.jpeg,images/right/4430.jpeg,0.5,0,0,0,0,1
images/center/4431.jpeg,images/left/4431.jpeg,images/right/4431.jpeg,0.5,0,0,0,0,1
images/center/4432.jpeg,images/left/4432.jpeg,images/right/4432.jpeg,0.5,0,0,0,0,1
images/center/4433.jpeg,images/left/4433.jpeg,images/right/4433.jpeg,0.5,0,0,0,0,1
images/center/4434.jpeg,images/left/4434.jpeg,images/right/4434.jpeg,0.5,0,0,0,0,1
images/center/4435.jpeg,images/left/4435.jpeg,images/right/4435.jpeg,0.5,0,0,0,0,1
images/center/4436.jpeg,images/left/4436.jpeg,images/right/4436.jpeg,0.5,0,0,0,0,1
images/center/4437.jpeg,images/left/4437.jpeg,images/right/4437.jpeg,0.5,0,0,0,0,1
images/center/4438.jpeg,images/left/4438.jpeg,images/right/4438.jpeg,0.5,0,0,0,0,1
images/center/4439.jpeg,images/left/4439.jpeg,images/right/4439.jpeg,0.5,0,0,0,0,1
images/center/4440.jpeg,images/left/4440.jpeg,images/right/4440.jpeg,0.5,0,0,0,0,1
images/center/4441.jpeg,images/left/4441.jpeg,images/right/4441.jpeg,0.5,0,0,0,0,1
images/center/4442.jpeg,images/left/4442.jpeg,images/right/4442.jpeg,0.5,0,0,0,0,1
images/center/4443.jpeg,images/left/4443.jpeg,images/right/4443.jpeg,0.5,0,0,0,0,1
images/center/4444.jpeg,images/left/4444.jpeg,images/right/4444.jpeg,0.5,0,0,0,0,1
images/center/4445.jpeg,images/left/4445.jpeg,images/right/4445.jpeg,0.5,0,0,0,0,1
images/center/4446.jpeg,images/left/4446.jpeg,images/right/4446.jpeg,0.5,0,0,0,0,1
images/center/4447.jpeg,images/left/4447.jpeg,images/right/4447.jpeg,0.5,0,0,0,0,1
images/center/4448.jpeg,images/left/4448.jpeg,images/right/4448.jpeg,0.5,0,0,0,0,1
images/center/4449.jpeg,images/left/4449.jpeg,images/right/4449.jpeg,0.5,0,0,0,0,1
images/center/4450.jpeg,images/left/4450.jpeg,images/right/4450.jpeg,0.5,0,0,0,0,1
images/center/4451.jpeg,images/left/4451.jpeg,images/right/4451.jpeg,0.5,0,0,0,0,1
images/center/4452.jpeg,images/left/4452.jpeg,images/right/4452.jpeg,0.5,0,0,0,0,1
images/center/4453.jpeg,images/left/4453.jpeg,images/right/4453.jpeg,0.5,0,0,0,0,1
images/center/4454.jpeg,images/left/4454.jpeg,images/right/4454.jpeg,0.5,0,0,0,0,1
images/center/4455.jpeg,images/left/4455.jpeg,images/right/4455.jpeg,0.5,0,0,0,0,1
images/center/4456.jpeg,images/left/4456.jpeg,images/right/4456.jpeg,0.5,0,0,0,0,1
images/center/4457.jpeg,images/left/4457.jpeg,images/right/4457.jpeg,0.5,0,0,0,0,1
images/center/4458.jpeg,images/left/4458.jpeg,images/right/4458.jpeg,0.5,0,0,0,0,1
images/center/4459.jpeg,images/left/4459.jpeg,images/right/4459.jpeg,0.5,0,0,0,0,1
images/center/4460.jpeg,images/left/4460.jpeg,images/right/4460.jpeg,0.5,0,0,0,0,1
images/center/4461.jpeg,images/left/4461.jpeg,images/right/4461.jpeg,0.5,0,0,0,0,1
images/center/4462.jpeg,images/left/4462.jpeg,images/right/4462.jpeg,0.5,0,0,0,0,1
images/center/4463.jpeg,images/left/4463.jpeg,images/right/4463.jpeg,0.5,0,0,0,0,1
images/center/4464.jpeg,images/left/4464.jpeg,images/right/4464.jpeg,0.5,0,0,0,0,1
images/center/4465.jpeg,images/left/4465.jpeg,images/right/4465.jpeg,0.5,0,0,0,0,1
images/center/4466.jpeg,images/left/4466.jpeg,images/right/4466.jpeg,0.5,0,0,0,0,1
images/center/4467.jpeg,images/left/4467.jpeg,images/right/4467.jpeg,0.5,0,0,0,0,1
images/center/4468.jpeg,images/left/4468.jpeg,images/right/4468.jpeg,0.5,0,0,0,0,1
images/center/4469.jpeg,images/left/4469.jpeg,images/right/4469.jpeg,0.5,0,0,0,0,1
images/center/4470.jpeg,images/left/4470.jpeg,images/right/4470.jpeg,0.5,0,0,0,0,1
images/center/4471.jpeg,images/left/4471.jpeg,images/right/4471.jpeg,0.5,0,0,0,0,1
images/center/4472.jpeg,images/left/4472.jpeg,images/right/4472.jpeg,0.5,0,0,0,0,1
images/center/4473.jpeg,images/left/4473.jpeg,images/right/4473.jpeg,0.5,0,0,0,0,1
images/center/4474.jpeg,images/left/4474.jpeg,images/right/4474.jpeg,0.5,0,0,0,0,1
images/center/4475.jpeg,images/left/4475.jpeg,images/right/4475.jpeg,0.5,0,0,0,0,1
images/center/4476.jpeg,images/left/4476.jpeg,images/right/4476.jpeg,0.5,0,0,0,0,1
images/center/4477.jpeg,images/left/4477.jpeg,images/right/4477.jpeg,0.5,0,0,0,0,1
images/center/4478.jpeg,images/left/4478.jpeg,images/right/4478.jpeg,0.5,0,0,0,0,1
images/center/4479.jpeg,images/left/4479.jpeg,images/right/4479.jpeg,0.5,0,0,0,0,1
images/center/4480.jpeg,images/left/4480.jpeg,images/right/4480.jpeg,0.5,0,0,0,0,1
images/center/4481.jpeg,images/left/4481.jpeg,images/right/4481.jpeg,0.5,0,0,0,0,1
images/center/4482.jpeg,images/left/4482.jpeg,images/right/4482.jpeg,0.5,0,0,0,0,1
images/center/4483.jpeg,images/left/4483.jpeg,images/right/4483.jpeg,0.5,0,0,0,0,1
images/center/4484.jpeg,images/left/4484.jpeg,images/right/4484.jpeg,0.5,0,0,0,0,1
images/center/4485.jpeg,images/left/4485.jpeg,images/right/4485.jpeg,0.5,0,0,0,0,1
images/center/4486.jpeg,images/left/4486.jpeg,images/right/4486.jpeg,0.5,0,0,0,0,1
images/center/4487.jpeg,images/left/4487.jpeg,images/right/4487.jpeg,0.5,0,0,0,0,1
images/center/4488.jpeg,images/left/4488.jpeg,images/right/4488.jpeg,0.5,0,0,0,0,1
images/center/4489.jpeg,images/left/4489.jpeg,images/right/4489.jpeg,0.5,0,0,0,0,1
images/center/4490.jpeg,images/left/4490.jpeg,images/right/4490.jpeg,0.5,0,0,0,0,1
images/center/4491.jpeg,images/left/4491.jpeg,images/right/4491.jpeg,0.5,0,0,0,0,1
images/center/4492.jpeg,images/left/4492.jpeg,images/right/4492.jpeg,0.5,0,0,0,0,1
images/center/4493.jpeg,images/left/4493.jpeg,images/right/4493.jpeg,0.5,0,0,0,0,1
images/center/4494.jpeg,images/left/4494.jpeg,images/right/4494.jpeg,0.5,0,0,0,0,1
images/center/4495.jpeg,images/left/4495.jpeg,images/right/4495.jpeg,0.5,0,0,0,0,1
images/center/4496.jpeg,images/left/4496.jpeg,images/right/4496.jpeg,0.5,0,0,0,0,1
images/center/4497.jpeg,images/left/4497.jpeg,images/right/4497.jpeg,0.5,0,0,0,0,1
